Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
536267,85100,WHITE HANGING HEART,12,2010-02-03 11:00:00,6.3,12832,EIRE
536267,85103,PARTY BUNTING,7,2010-02-03 11:00:00,11.18,12832,EIRE
536267,85102,REGENCY CAKESTAND,12,2010-02-03 11:00:00,4.35,12832,EIRE
536268,85102,REGENCY CAKESTAND,5,2010-02-03 12:00:00,4.35,12518,United Kingdom
536268,85104,LUNCH BAG BLACK,8,2010-02-03 12:00:00,5.6,12518,United Kingdom
536268,85101,JUMBO BAG RED,14,2010-02-03 12:00:00,9.32,12518,United Kingdom
536269,85100,WHITE HANGING HEART,10,2010-02-03 12:16:00,6.3,12730,United Kingdom
536270,85103,PARTY BUNTING,1,2010-02-03 14:43:00,11.18,12600,France
536270,85102,REGENCY CAKESTAND,12,2010-02-03 14:43:00,4.35,12600,France
536270,85106,PACK OF 72 CAKE CASES,7,2010-02-03 14:43:00,3.9,12600,France
536270,85103,PARTY BUNTING,7,2010-02-03 14:43:00,11.18,12600,France
536271,85101,JUMBO BAG RED,3,2010-02-03 13:14:00,9.32,12818,Germany
536271,85101,JUMBO BAG RED,13,2010-02-03 13:14:00,9.32,12818,Germany
536272,85100,WHITE HANGING HEART,9,2010-02-03 10:40:00,6.3,12788,EIRE
536273,85100,WHITE HANGING HEART,7,2010-02-03 08:46:00,6.3,12773,United Kingdom
536274,85102,REGENCY CAKESTAND,2,2010-02-03 09:47:00,4.35,12830,United Kingdom
536274,85101,JUMBO BAG RED,1,2010-02-03 09:47:00,9.32,12830,United Kingdom
536275,85107,JAM MAKING SET,9,2010-02-04 14:28:00,3.67,12541,United Kingdom
536275,85100,WHITE HANGING HEART,3,2010-02-04 14:28:00,6.3,12541,United Kingdom
536275,85101,JUMBO BAG RED,6,2010-02-04 14:28:00,9.32,12541,United Kingdom
536275,85107,JAM MAKING SET,16,2010-02-04 14:28:00,3.67,12541,United Kingdom
536276,85108,RECIPE BOX PANTRY,3,2010-02-04 17:28:00,10.31,12553,United Kingdom
536276,85100,WHITE HANGING HEART,9,2010-02-04 17:28:00,6.3,12553,United Kingdom
536277,85105,SET OF 6 SPICE TINS,1,2010-02-04 15:14:00,9.18,12742,United Kingdom
536277,85100,WHITE HANGING HEART,1,2010-02-04 15:14:00,6.3,12742,United Kingdom
536277,85109,ASSORTED COLOUR BIRD,10,2010-02-04 15:14:00,6.63,12742,United Kingdom
536278,85100,WHITE HANGING HEART,3,2010-02-04 16:10:00,6.3,12839,United Kingdom
536279,85108,RECIPE BOX PANTRY,1,2010-02-04 08:58:00,10.31,12792,United Kingdom
536279,85100,WHITE HANGING HEART,1,2010-02-04 08:58:00,6.3,12792,United Kingdom
536279,85102,REGENCY CAKESTAND,1,2010-02-04 08:58:00,4.35,12792,United Kingdom
536279,85103,PARTY BUNTING,8,2010-02-04 08:58:00,11.18,12792,United Kingdom
536280,85111,WOODLAND CHARLOTTE BAG,7,2010-02-04 14:43:00,9.31,12797,Netherlands
536280,85106,PACK OF 72 CAKE CASES,1,2010-02-04 14:43:00,3.9,12797,Netherlands
536280,85102,REGENCY CAKESTAND,7,2010-02-04 14:43:00,4.35,12797,Netherlands
536280,85100,WHITE HANGING HEART,3,2010-02-04 14:43:00,6.3,12797,Netherlands
536281,85102,REGENCY CAKESTAND,9,2010-02-04 13:22:00,4.35,12619,France
536281,85100,WHITE HANGING HEART,1,2010-02-04 13:22:00,6.3,12619,France
536282,85101,JUMBO BAG RED,10,2010-02-05 09:45:00,9.32,12724,United Kingdom
536282,85104,LUNCH BAG BLACK,4,2010-02-05 09:45:00,5.6,12724,United Kingdom
536283,85108,RECIPE BOX PANTRY,3,2010-02-05 17:05:00,10.31,12813,Germany
536283,85106,PACK OF 72 CAKE CASES,5,2010-02-05 17:05:00,3.9,12813,Germany
536283,85100,WHITE HANGING HEART,1,2010-02-05 17:05:00,6.3,12813,Germany
536284,85101,JUMBO BAG RED,7,2010-02-05 16:39:00,9.32,12601,United Kingdom
536284,85101,JUMBO BAG RED,10,2010-02-05 16:39:00,9.32,12601,United Kingdom
536284,85109,ASSORTED COLOUR BIRD,6,2010-02-05 16:39:00,6.63,12601,United Kingdom
536285,85110,PAPER CHAIN KIT,10,2010-02-05 08:22:00,5.67,12833,United Kingdom
536285,85104,LUNCH BAG BLACK,10,2010-02-05 08:22:00,5.6,12833,United Kingdom
536285,85102,REGENCY CAKESTAND,1,2010-02-05 08:22:00,4.35,12833,United Kingdom
536286,85101,JUMBO BAG RED,1,2010-02-05 10:21:00,9.32,12897,United Kingdom
536286,85101,JUMBO BAG RED,5,2010-02-05 10:21:00,9.32,12897,United Kingdom
536286,85102,REGENCY CAKESTAND,7,2010-02-05 10:21:00,4.35,12897,United Kingdom
536286,85100,WHITE HANGING HEART,1,2010-02-05 10:21:00,6.3,12897,United Kingdom
536287,85107,JAM MAKING SET,7,2010-02-05 12:38:00,3.67,12535,United Kingdom
536287,85101,JUMBO BAG RED,1,2010-02-05 12:38:00,9.32,12535,United Kingdom
536288,85106,PACK OF 72 CAKE CASES,6,2010-02-05 11:51:00,3.9,12803,France
536289,85105,SET OF 6 SPICE TINS,10,2010-02-05 17:04:00,9.18,12604,United Kingdom
536289,85102,REGENCY CAKESTAND,1,2010-02-05 17:04:00,4.35,12604,United Kingdom
536290,85111,WOODLAND CHARLOTTE BAG,1,2010-02-05 09:19:00,9.31,12737,Netherlands
536291,85107,JAM MAKING SET,5,2010-02-06 13:18:00,3.67,12501,United Kingdom
536291,85101,JUMBO BAG RED,8,2010-02-06 13:18:00,9.32,12501,United Kingdom
536291,85103,PARTY BUNTING,6,2010-02-06 13:18:00,11.18,12501,United Kingdom
536292,85102,REGENCY CAKESTAND,11,2010-02-06 14:24:00,4.35,12510,EIRE
536292,85100,WHITE HANGING HEART,1,2010-02-06 14:24:00,6.3,12510,EIRE
536292,85104,LUNCH BAG BLACK,6,2010-02-06 14:24:00,5.6,12510,EIRE
536292,85100,WHITE HANGING HEART,4,2010-02-06 14:24:00,6.3,12510,EIRE
536293,85108,RECIPE BOX PANTRY,11,2010-02-06 14:58:00,10.31,12753,Germany
536293,85105,SET OF 6 SPICE TINS,1,2010-02-06 14:58:00,9.18,12753,Germany
536293,85100,WHITE HANGING HEART,14,2010-02-06 14:58:00,6.3,12753,Germany
536294,85106,PACK OF 72 CAKE CASES,6,2010-02-06 16:13:00,3.9,12595,France
536295,85100,WHITE HANGING HEART,7,2010-02-06 09:25:00,6.3,12524,Germany
536295,85102,REGENCY CAKESTAND,6,2010-02-06 09:25:00,4.35,12524,Germany
536295,85100,WHITE HANGING HEART,11,2010-02-06 09:25:00,6.3,12524,Germany
536296,85101,JUMBO BAG RED,14,2010-02-06 13:03:00,9.32,12571,United Kingdom
536296,85102,REGENCY CAKESTAND,5,2010-02-06 13:03:00,4.35,12571,United Kingdom
536296,85100,WHITE HANGING HEART,1,2010-02-06 13:03:00,6.3,12571,United Kingdom
536297,85100,WHITE HANGING HEART,1,2010-02-06 11:56:00,6.3,12796,United Kingdom
536297,85100,WHITE HANGING HEART,7,2010-02-06 11:56:00,6.3,12796,United Kingdom
536298,85108,RECIPE BOX PANTRY,10,2010-02-06 15:56:00,10.31,12519,EIRE
536298,85100,WHITE HANGING HEART,1,2010-02-06 15:56:00,6.3,12519,EIRE
536298,85100,WHITE HANGING HEART,11,2010-02-06 15:56:00,6.3,12519,EIRE
536298,85105,SET OF 6 SPICE TINS,5,2010-02-06 15:56:00,9.18,12519,EIRE
536299,85101,JUMBO BAG RED,7,2010-02-08 08:35:00,9.32,12628,United Kingdom
536299,85101,JUMBO BAG RED,5,2010-02-08 08:35:00,9.32,12628,United Kingdom
536300,85108,RECIPE BOX PANTRY,6,2010-02-08 08:16:00,10.31,12536,France
536300,85111,WOODLAND CHARLOTTE BAG,7,2010-02-08 08:16:00,9.31,12536,France
536301,85101,JUMBO BAG RED,5,2010-02-08 08:51:00,9.32,12861,United Kingdom
536302,85105,SET OF 6 SPICE TINS,11,2010-02-08 15:04:00,9.18,12772,United Kingdom
536303,85101,JUMBO BAG RED,1,2010-02-08 12:54:00,9.32,12661,France
536303,85102,REGENCY CAKESTAND,9,2010-02-08 12:54:00,4.35,12661,France
536304,85103,PARTY BUNTING,4,2010-02-08 11:42:00,11.18,12559,Germany
536304,85102,REGENCY CAKESTAND,1,2010-02-08 11:42:00,4.35,12559,Germany
536304,85109,ASSORTED COLOUR BIRD,5,2010-02-08 11:42:00,6.63,12559,Germany
536304,85102,REGENCY CAKESTAND,8,2010-02-08 11:42:00,4.35,12559,Germany
536305,85111,WOODLAND CHARLOTTE BAG,4,2010-02-08 14:44:00,9.31,12546,Germany
536306,85111,WOODLAND CHARLOTTE BAG,1,2010-02-08 10:05:00,9.31,12834,United Kingdom
536306,85106,PACK OF 72 CAKE CASES,6,2010-02-08 10:05:00,3.9,12834,United Kingdom
536306,85102,REGENCY CAKESTAND,11,2010-02-08 10:05:00,4.35,12834,United Kingdom
536306,85103,PARTY BUNTING,2,2010-02-08 10:05:00,11.18,12834,United Kingdom
536307,85100,WHITE HANGING HEART,10,2010-02-08 12:02:00,6.3,12528,France
536307,85100,WHITE HANGING HEART,8,2010-02-08 12:02:00,6.3,12528,France
536307,85100,WHITE HANGING HEART,4,2010-02-08 12:02:00,6.3,12528,France
536308,85105,SET OF 6 SPICE TINS,3,2010-02-09 09:02:00,9.18,12503,United Kingdom
536308,85103,PARTY BUNTING,12,2010-02-09 09:02:00,11.18,12503,United Kingdom
536309,85103,PARTY BUNTING,7,2010-02-09 08:46:00,11.18,12747,France
536309,85103,PARTY BUNTING,8,2010-02-09 08:46:00,11.18,12747,France
536309,85101,JUMBO BAG RED,1,2010-02-09 08:46:00,9.32,12747,France
536309,85101,JUMBO BAG RED,4,2010-02-09 08:46:00,9.32,12747,France
536310,85101,JUMBO BAG RED,12,2010-02-09 15:32:00,9.32,12790,United Kingdom
536310,85107,JAM MAKING SET,3,2010-02-09 15:32:00,3.67,12790,United Kingdom
536310,85100,WHITE HANGING HEART,3,2010-02-09 15:32:00,6.3,12790,United Kingdom
536310,85105,SET OF 6 SPICE TINS,1,2010-02-09 15:32:00,9.18,12790,United Kingdom
536311,85103,PARTY BUNTING,6,2010-02-09 17:47:00,11.18,12661,United Kingdom
536311,85106,PACK OF 72 CAKE CASES,5,2010-02-09 17:47:00,3.9,12661,United Kingdom
536311,85101,JUMBO BAG RED,8,2010-02-09 17:47:00,9.32,12661,United Kingdom
536312,85110,PAPER CHAIN KIT,2,2010-02-09 15:17:00,5.67,12631,France
536312,85100,WHITE HANGING HEART,6,2010-02-09 15:17:00,6.3,12631,France
536312,85102,REGENCY CAKESTAND,3,2010-02-09 15:17:00,4.35,12631,France
536313,85105,SET OF 6 SPICE TINS,7,2010-02-09 16:50:00,9.18,12632,France
536314,85103,PARTY BUNTING,3,2010-02-09 10:56:00,11.18,12503,United Kingdom
536314,85100,WHITE HANGING HEART,6,2010-02-09 10:56:00,6.3,12503,United Kingdom
536314,85104,LUNCH BAG BLACK,5,2010-02-09 10:56:00,5.6,12503,United Kingdom
536315,85103,PARTY BUNTING,7,2010-02-09 08:12:00,11.18,12856,United Kingdom
536315,85106,PACK OF 72 CAKE CASES,12,2010-02-09 08:12:00,3.9,12856,United Kingdom
536315,85100,WHITE HANGING HEART,4,2010-02-09 08:12:00,6.3,12856,United Kingdom
536315,85107,JAM MAKING SET,5,2010-02-09 08:12:00,3.67,12856,United Kingdom
536316,85100,WHITE HANGING HEART,1,2010-02-09 15:25:00,6.3,12732,EIRE
536316,85105,SET OF 6 SPICE TINS,11,2010-02-09 15:25:00,9.18,12732,EIRE
536316,85100,WHITE HANGING HEART,4,2010-02-09 15:25:00,6.3,12732,EIRE
536317,85105,SET OF 6 SPICE TINS,5,2010-02-09 13:22:00,9.18,12525,United Kingdom
536318,85101,JUMBO BAG RED,9,2010-02-09 13:11:00,9.32,12809,United Kingdom
536318,85106,PACK OF 72 CAKE CASES,2,2010-02-09 13:11:00,3.9,12809,United Kingdom
536318,85100,WHITE HANGING HEART,5,2010-02-09 13:11:00,6.3,12809,United Kingdom
536319,85106,PACK OF 72 CAKE CASES,4,2010-02-09 09:13:00,3.9,12827,France
536319,85104,LUNCH BAG BLACK,10,2010-02-09 09:13:00,5.6,12827,France
536320,85103,PARTY BUNTING,2,2010-02-09 08:28:00,11.18,12549,Netherlands
536320,85102,REGENCY CAKESTAND,2,2010-02-09 08:28:00,4.35,12549,Netherlands
536320,85101,JUMBO BAG RED,1,2010-02-09 08:28:00,9.32,12549,Netherlands
536321,85103,PARTY BUNTING,5,2010-02-09 17:40:00,11.18,12628,United Kingdom
536321,85102,REGENCY CAKESTAND,2,2010-02-09 17:40:00,4.35,12628,United Kingdom
536322,85101,JUMBO BAG RED,4,2010-02-09 09:17:00,9.32,12557,United Kingdom
536322,85104,LUNCH BAG BLACK,10,2010-02-09 09:17:00,5.6,12557,United Kingdom
536323,85108,RECIPE BOX PANTRY,1,2010-02-10 08:21:00,10.31,12684,France
536323,85102,REGENCY CAKESTAND,3,2010-02-10 08:21:00,4.35,12684,France
536323,85102,REGENCY CAKESTAND,7,2010-02-10 08:21:00,4.35,12684,France
536323,85100,WHITE HANGING HEART,6,2010-02-10 08:21:00,6.3,12684,France
536324,85102,REGENCY CAKESTAND,8,2010-02-10 10:28:00,4.35,12549,United Kingdom
536324,85103,PARTY BUNTING,1,2010-02-10 10:28:00,11.18,12549,United Kingdom
536325,85104,LUNCH BAG BLACK,-1,2010-02-10 17:06:00,5.6,12833,Netherlands
536326,85101,JUMBO BAG RED,1,2010-02-10 17:41:00,9.32,12555,United Kingdom
536326,85106,PACK OF 72 CAKE CASES,1,2010-02-10 17:41:00,3.9,12555,United Kingdom
536327,85102,REGENCY CAKESTAND,11,2010-02-10 11:14:00,4.35,12867,Netherlands
536327,85111,WOODLAND CHARLOTTE BAG,1,2010-02-10 11:14:00,9.31,12867,Netherlands
536327,85101,JUMBO BAG RED,6,2010-02-10 11:14:00,9.32,12867,Netherlands
536328,85104,LUNCH BAG BLACK,9,2010-02-10 14:48:00,5.6,12711,United Kingdom
536329,85100,WHITE HANGING HEART,1,2010-02-10 15:15:00,6.3,12636,United Kingdom
536329,85105,SET OF 6 SPICE TINS,4,2010-02-10 15:15:00,9.18,12636,United Kingdom
536330,85101,JUMBO BAG RED,1,2010-02-10 10:11:00,9.32,12662,United Kingdom
536330,85104,LUNCH BAG BLACK,1,2010-02-10 10:11:00,5.6,12662,United Kingdom
536330,85105,SET OF 6 SPICE TINS,5,2010-02-10 10:11:00,9.18,12662,United Kingdom
536331,85107,JAM MAKING SET,6,2010-02-10 13:48:00,3.67,12648,EIRE
536331,85101,JUMBO BAG RED,-3,2010-02-10 13:48:00,9.32,12648,EIRE
536332,85107,JAM MAKING SET,12,2010-02-10 08:52:00,3.67,12799,United Kingdom
536332,85100,WHITE HANGING HEART,7,2010-02-10 08:52:00,6.3,12799,United Kingdom
536332,85100,WHITE HANGING HEART,6,2010-02-10 08:52:00,6.3,12799,United Kingdom
536333,85107,JAM MAKING SET,7,2010-02-10 11:23:00,3.67,12864,United Kingdom
536334,85104,LUNCH BAG BLACK,9,2010-02-10 13:10:00,5.6,12528,United Kingdom
536334,85104,LUNCH BAG BLACK,8,2010-02-10 13:10:00,5.6,12528,United Kingdom
536335,85105,SET OF 6 SPICE TINS,5,2010-02-10 11:08:00,9.18,12668,United Kingdom
536335,85107,JAM MAKING SET,4,2010-02-10 11:08:00,3.67,12668,United Kingdom
536336,85103,PARTY BUNTING,8,2010-02-10 10:52:00,11.18,12615,United Kingdom
536336,85100,WHITE HANGING HEART,8,2010-02-10 10:52:00,6.3,12615,United Kingdom
536336,85103,PARTY BUNTING,11,2010-02-10 10:52:00,11.18,12615,United Kingdom
536337,85102,REGENCY CAKESTAND,8,2010-02-11 14:06:00,4.35,12750,United Kingdom
536337,85102,REGENCY CAKESTAND,7,2010-02-11 14:06:00,4.35,12750,United Kingdom
536337,85105,SET OF 6 SPICE TINS,3,2010-02-11 14:06:00,9.18,12750,United Kingdom
536338,85102,REGENCY CAKESTAND,4,2010-02-11 16:05:00,4.35,12632,EIRE
536338,85102,REGENCY CAKESTAND,4,2010-02-11 16:05:00,4.35,12632,EIRE
536339,85101,JUMBO BAG RED,1,2010-02-11 13:28:00,9.32,12873,United Kingdom
536339,85103,PARTY BUNTING,6,2010-02-11 13:28:00,11.18,12873,United Kingdom
536339,85100,WHITE HANGING HEART,14,2010-02-11 13:28:00,6.3,12873,United Kingdom
536340,85108,RECIPE BOX PANTRY,2,2010-02-11 13:43:00,10.31,12692,Germany
536340,85102,REGENCY CAKESTAND,1,2010-02-11 13:43:00,4.35,12692,Germany
536340,85108,RECIPE BOX PANTRY,1,2010-02-11 13:43:00,10.31,12692,Germany
536341,85101,JUMBO BAG RED,9,2010-02-11 17:47:00,9.32,12705,United Kingdom
536341,85102,REGENCY CAKESTAND,8,2010-02-11 17:47:00,4.35,12705,United Kingdom
536341,85104,LUNCH BAG BLACK,-2,2010-02-11 17:47:00,5.6,12705,United Kingdom
536341,85102,REGENCY CAKESTAND,7,2010-02-11 17:47:00,4.35,12705,United Kingdom
536342,85101,JUMBO BAG RED,5,2010-02-11 15:20:00,9.32,12709,Netherlands
536342,85100,WHITE HANGING HEART,13,2010-02-11 15:20:00,6.3,12709,Netherlands
536342,85101,JUMBO BAG RED,4,2010-02-11 15:20:00,9.32,12709,Netherlands
536343,85104,LUNCH BAG BLACK,3,2010-02-11 11:51:00,5.6,12793,United Kingdom
536344,85103,PARTY BUNTING,6,2010-02-11 14:57:00,11.18,12693,United Kingdom
536344,85101,JUMBO BAG RED,13,2010-02-11 14:57:00,9.32,12693,United Kingdom
536344,85101,JUMBO BAG RED,5,2010-02-11 14:57:00,9.32,12693,United Kingdom
536345,85101,JUMBO BAG RED,10,2010-02-11 08:12:00,9.32,12581,United Kingdom
536345,85103,PARTY BUNTING,7,2010-02-11 08:12:00,11.18,12581,United Kingdom
536346,85103,PARTY BUNTING,6,2010-02-11 11:54:00,11.18,12663,United Kingdom
536347,85108,RECIPE BOX PANTRY,12,2010-02-11 16:39:00,10.31,12867,United Kingdom
536347,85102,REGENCY CAKESTAND,4,2010-02-11 16:39:00,4.35,12867,United Kingdom
536347,85104,LUNCH BAG BLACK,9,2010-02-11 16:39:00,5.6,12867,United Kingdom
536348,85102,REGENCY CAKESTAND,5,2010-02-11 15:26:00,4.35,12595,Germany
536348,85104,LUNCH BAG BLACK,10,2010-02-11 15:26:00,5.6,12595,Germany
536348,85100,WHITE HANGING HEART,6,2010-02-11 15:26:00,6.3,12595,Germany
536349,85100,WHITE HANGING HEART,5,2010-02-11 09:45:00,6.3,12701,EIRE
536349,85102,REGENCY CAKESTAND,1,2010-02-11 09:45:00,4.35,12701,EIRE
536349,85100,WHITE HANGING HEART,7,2010-02-11 09:45:00,6.3,12701,EIRE
536350,85101,JUMBO BAG RED,2,2010-02-11 08:38:00,9.32,12719,United Kingdom
536350,85100,WHITE HANGING HEART,2,2010-02-11 08:38:00,6.3,12719,United Kingdom
536351,85103,PARTY BUNTING,3,2010-02-12 15:50:00,11.18,12791,United Kingdom
536351,85108,RECIPE BOX PANTRY,6,2010-02-12 15:50:00,10.31,12791,United Kingdom
536352,85100,WHITE HANGING HEART,5,2010-02-12 17:37:00,6.3,12758,Netherlands
536353,85101,JUMBO BAG RED,3,2010-02-12 11:18:00,9.32,12739,United Kingdom
536353,85103,PARTY BUNTING,1,2010-02-12 11:18:00,11.18,12739,United Kingdom
536354,85101,JUMBO BAG RED,1,2010-02-12 12:15:00,9.32,12708,Netherlands
536354,85103,PARTY BUNTING,5,2010-02-12 12:15:00,11.18,12708,Netherlands
536354,85102,REGENCY CAKESTAND,7,2010-02-12 12:15:00,4.35,12708,Netherlands
536355,85105,SET OF 6 SPICE TINS,6,2010-02-12 09:06:00,9.18,12616,France
536356,85100,WHITE HANGING HEART,6,2010-02-12 10:26:00,6.3,12786,Germany
536356,85101,JUMBO BAG RED,5,2010-02-12 10:26:00,9.32,12786,Germany
536356,85110,PAPER CHAIN KIT,2,2010-02-12 10:26:00,5.67,12786,Germany
536357,85100,WHITE HANGING HEART,10,2010-02-12 13:49:00,6.3,12509,Netherlands
536358,85101,JUMBO BAG RED,2,2010-02-12 12:02:00,9.32,12684,United Kingdom
536358,85105,SET OF 6 SPICE TINS,5,2010-02-12 12:02:00,9.18,12684,United Kingdom
536359,85100,WHITE HANGING HEART,3,2010-02-12 13:19:00,6.3,12837,Netherlands
536359,85102,REGENCY CAKESTAND,1,2010-02-12 13:19:00,4.35,12837,Netherlands
536359,85109,ASSORTED COLOUR BIRD,3,2010-02-12 13:19:00,6.63,12837,Netherlands
536360,85100,WHITE HANGING HEART,13,2010-02-12 15:34:00,6.3,12586,United Kingdom
536360,85107,JAM MAKING SET,2,2010-02-12 15:34:00,3.67,12586,United Kingdom
536360,85101,JUMBO BAG RED,2,2010-02-12 15:34:00,9.32,12586,United Kingdom
536361,85105,SET OF 6 SPICE TINS,2,2010-02-12 11:20:00,9.18,12698,United Kingdom
536362,85100,WHITE HANGING HEART,-1,2010-02-12 09:00:00,6.3,12602,United Kingdom
536362,85104,LUNCH BAG BLACK,9,2010-02-12 09:00:00,5.6,12602,United Kingdom
536362,85108,RECIPE BOX PANTRY,3,2010-02-12 09:00:00,10.31,12602,United Kingdom
536362,85101,JUMBO BAG RED,2,2010-02-12 09:00:00,9.32,12602,United Kingdom
536363,85105,SET OF 6 SPICE TINS,-2,2010-02-12 15:30:00,9.18,12897,United Kingdom
536363,85107,JAM MAKING SET,7,2010-02-12 15:30:00,3.67,12897,United Kingdom
536363,85107,JAM MAKING SET,1,2010-02-12 15:30:00,3.67,12897,United Kingdom
536363,85103,PARTY BUNTING,1,2010-02-12 15:30:00,11.18,12897,United Kingdom
536364,85101,JUMBO BAG RED,-1,2010-02-13 16:47:00,9.32,12590,United Kingdom
536364,85104,LUNCH BAG BLACK,6,2010-02-13 16:47:00,5.6,12590,United Kingdom
536364,85104,LUNCH BAG BLACK,1,2010-02-13 16:47:00,5.6,12590,United Kingdom
536365,85101,JUMBO BAG RED,1,2010-02-13 17:04:00,9.32,12511,United Kingdom
536366,85102,REGENCY CAKESTAND,12,2010-02-13 13:44:00,4.35,12816,Germany
536367,85103,PARTY BUNTING,2,2010-02-13 14:32:00,11.18,12849,United Kingdom
536367,85108,RECIPE BOX PANTRY,6,2010-02-13 14:32:00,10.31,12849,United Kingdom
536367,85100,WHITE HANGING HEART,10,2010-02-13 14:32:00,6.3,12849,United Kingdom
536367,85102,REGENCY CAKESTAND,1,2010-02-13 14:32:00,4.35,12849,United Kingdom
536368,85107,JAM MAKING SET,3,2010-02-13 11:21:00,3.67,12536,United Kingdom
536368,85106,PACK OF 72 CAKE CASES,8,2010-02-13 11:21:00,3.9,12536,United Kingdom
536369,85110,PAPER CHAIN KIT,4,2010-02-13 10:59:00,5.67,12563,United Kingdom
536370,85100,WHITE HANGING HEART,6,2010-02-13 13:17:00,6.3,12605,United Kingdom
536370,85106,PACK OF 72 CAKE CASES,8,2010-02-13 13:17:00,3.9,12605,United Kingdom
536370,85100,WHITE HANGING HEART,-1,2010-02-13 13:17:00,6.3,12605,United Kingdom
536371,85102,REGENCY CAKESTAND,5,2010-02-13 09:23:00,4.35,12502,United Kingdom
536371,85111,WOODLAND CHARLOTTE BAG,8,2010-02-13 09:23:00,9.31,12502,United Kingdom
536372,85104,LUNCH BAG BLACK,3,2010-02-13 17:30:00,5.6,12649,United Kingdom
536372,85100,WHITE HANGING HEART,7,2010-02-13 17:30:00,6.3,12649,United Kingdom
536372,85100,WHITE HANGING HEART,6,2010-02-13 17:30:00,6.3,12649,United Kingdom
536372,85109,ASSORTED COLOUR BIRD,9,2010-02-13 17:30:00,6.63,12649,United Kingdom
536373,85107,JAM MAKING SET,1,2010-02-15 16:49:00,3.67,12697,United Kingdom
536373,85101,JUMBO BAG RED,1,2010-02-15 16:49:00,9.32,12697,United Kingdom
536373,85103,PARTY BUNTING,11,2010-02-15 16:49:00,11.18,12697,United Kingdom
536373,85100,WHITE HANGING HEART,1,2010-02-15 16:49:00,6.3,12697,United Kingdom
536374,85110,PAPER CHAIN KIT,5,2010-02-15 17:19:00,5.67,12681,United Kingdom
536374,85100,WHITE HANGING HEART,6,2010-02-15 17:19:00,6.3,12681,United Kingdom
536374,85102,REGENCY CAKESTAND,4,2010-02-15 17:19:00,4.35,12681,United Kingdom
536375,85106,PACK OF 72 CAKE CASES,4,2010-02-15 09:10:00,3.9,12601,EIRE
536376,85102,REGENCY CAKESTAND,1,2010-02-15 15:35:00,4.35,12884,EIRE
536376,85102,REGENCY CAKESTAND,2,2010-02-15 15:35:00,4.35,12884,EIRE
536376,85104,LUNCH BAG BLACK,5,2010-02-15 15:35:00,5.6,12884,EIRE
536376,85100,WHITE HANGING HEART,4,2010-02-15 15:35:00,6.3,12884,EIRE
536377,85102,REGENCY CAKESTAND,1,2010-02-15 17:51:00,4.35,12856,United Kingdom
536377,85106,PACK OF 72 CAKE CASES,8,2010-02-15 17:51:00,3.9,12856,United Kingdom
536378,85106,PACK OF 72 CAKE CASES,1,2010-02-15 11:58:00,3.9,12642,United Kingdom
536378,85111,WOODLAND CHARLOTTE BAG,-2,2010-02-15 11:58:00,9.31,12642,United Kingdom
536379,85106,PACK OF 72 CAKE CASES,4,2010-02-15 11:43:00,3.9,12900,United Kingdom
536379,85106,PACK OF 72 CAKE CASES,4,2010-02-15 11:43:00,3.9,12900,United Kingdom
536379,85105,SET OF 6 SPICE TINS,2,2010-02-15 11:43:00,9.18,12900,United Kingdom
536380,85111,WOODLAND CHARLOTTE BAG,9,2010-02-16 08:04:00,9.31,12798,United Kingdom
536381,85105,SET OF 6 SPICE TINS,2,2010-02-16 14:59:00,9.18,12631,United Kingdom
536382,85103,PARTY BUNTING,6,2010-02-16 08:14:00,11.18,12515,United Kingdom
536382,85100,WHITE HANGING HEART,8,2010-02-16 08:14:00,6.3,12515,United Kingdom
536382,85102,REGENCY CAKESTAND,5,2010-02-16 08:14:00,4.35,12515,United Kingdom
536382,85103,PARTY BUNTING,5,2010-02-16 08:14:00,11.18,12515,United Kingdom
536383,85100,WHITE HANGING HEART,-1,2010-02-16 13:43:00,6.3,12609,United Kingdom
536383,85104,LUNCH BAG BLACK,1,2010-02-16 13:43:00,5.6,12609,United Kingdom
536383,85102,REGENCY CAKESTAND,8,2010-02-16 13:43:00,4.35,12609,United Kingdom
536383,85101,JUMBO BAG RED,13,2010-02-16 13:43:00,9.32,12609,United Kingdom
536384,85100,WHITE HANGING HEART,13,2010-02-16 11:37:00,6.3,12667,United Kingdom
536384,85101,JUMBO BAG RED,3,2010-02-16 11:37:00,9.32,12667,United Kingdom
536384,85101,JUMBO BAG RED,7,2010-02-16 11:37:00,9.32,12667,United Kingdom
536384,85108,RECIPE BOX PANTRY,1,2010-02-16 11:37:00,10.31,12667,United Kingdom
536385,85109,ASSORTED COLOUR BIRD,2,2010-02-16 14:53:00,6.63,12858,EIRE
536386,85106,PACK OF 72 CAKE CASES,8,2010-02-16 15:44:00,3.9,12690,United Kingdom
536386,85100,WHITE HANGING HEART,10,2010-02-16 15:44:00,6.3,12690,United Kingdom
536386,85110,PAPER CHAIN KIT,3,2010-02-16 15:44:00,5.67,12690,United Kingdom
536386,85102,REGENCY CAKESTAND,9,2010-02-16 15:44:00,4.35,12690,United Kingdom
536387,85102,REGENCY CAKESTAND,6,2010-02-16 12:18:00,4.35,12670,United Kingdom
536387,85104,LUNCH BAG BLACK,4,2010-02-16 12:18:00,5.6,12670,United Kingdom
